"商品编码"	,"商品名称"	,"年份"	,"第一计量单位编码"	,"第一计量单位名称"	,"第二计量单位编码"	,"第二计量单位名称"	,
87033123	,"仅装有压燃式活塞内燃发动机的小客车（9座及以下），1000cc＜排量≤1500cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033129	,"仅装有压燃式活塞内燃发动机的其他主要用于载人的机动车，1000cc＜排量≤1500cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033211	,"仅装有压燃式活塞内燃发动机的小轿车，1500cc＜排量≤2000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033212	,"仅装有压燃式活塞内燃发动机的越野车（4轮驱动），1500cc＜排量≤2000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033213	,"仅装有压燃式活塞内燃发动机的小客车（9座及以下），1500cc＜排量≤2000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033219	,"仅装有压燃式活塞内燃发动机的其他主要用于载人的机动车，1500cc＜排量≤2000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033221	,"仅装有压燃式活塞内燃发动机的小轿车，2000cc＜排量≤2500cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033222	,"仅装有压燃式活塞内燃发动机的越野车（4轮驱动），2000cc＜排量≤2500cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033223	,"仅装有压燃式活塞内燃发动机的小客车（9座及以下），2000cc＜排量≤2500cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033229	,"仅装有压燃式活塞内燃发动机的其他主要用于载人的机动车，2000cc＜排量≤2500cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033311	,"仅装有压燃式活塞内燃发动机的小轿车，2500cc＜排量≤3000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033312	,"仅装有压燃式活塞内燃发动机的越野车（4轮驱动），2500cc＜排量≤3000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033313	,"仅装有压燃式活塞内燃发动机的小客车（9座及以下），2500cc＜排量≤3000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033319	,"仅装有压燃式活塞内燃发动机的其他主要用于载人的机动车，2500cc＜排量≤3000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033321	,"仅装有压燃式活塞内燃发动机的小轿车，3000cc＜排量≤4000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033322	,"仅装有压燃式活塞内燃发动机的越野车（4轮驱动），3000cc＜排量≤4000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033323	,"仅装有压燃式活塞内燃发动机的小客车（9座及以下），3000cc＜排量≤4000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033329	,"仅装有压燃式活塞内燃发动机的其他主要用于载人的机动车，3000cc＜排量≤4000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033361	,"仅装有压燃式活塞内燃发动机的的小轿车，排量＞4000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033362	,"仅装有压燃式活塞内燃发动机的的越野车（4轮驱动），排量＞4000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033363	,"仅装有压燃式活塞内燃发动机的小客车（9座及以下），排量＞4000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87033369	,"仅装有压燃式活塞内燃发动机的其他主要用于载人的机动车，排量＞4000cc"	,2022	,01	,"辆"	,09	,"千克"	,
87034011	,"同时装有点燃式活塞内燃发动机及驱动电动机的小轿车，排量≤1000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034012	,"同时装有点燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），排量≤1000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034013	,"同时装有点燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），排量≤1000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034019	,"同时装有点燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，排量≤1000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034021	,"同时装有点燃式活塞内燃发动机及驱动电动机的小轿车，1000cc＜排量≤1500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034022	,"同时装有点燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），1000cc＜排量≤1500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034023	,"同时装有点燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），1000cc＜排量≤1500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034029	,"同时装有点燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，1000cc＜排量≤1500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034031	,"同时装有点燃式活塞内燃发动机及驱动电动机的小轿车，1500cc＜排量≤2000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034032	,"同时装有点燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），1500cc＜排量≤2000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034033	,"同时装有点燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），1500cc＜排量≤2000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034039	,"同时装有点燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，1500cc＜排量≤2000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034041	,"同时装有点燃式活塞内燃发动机及驱动电动机的小轿车，2000cc＜排量≤2500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034042	,"同时装有点燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），2000cc＜排量≤2500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034043	,"同时装有点燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），2000cc＜排量≤2500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034049	,"同时装有点燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，2000cc＜排量≤2500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034051	,"同时装有点燃式活塞内燃发动机及驱动电动机的小轿车，2500cc＜排量≤3000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034052	,"同时装有点燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），2500cc＜排量≤3000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034053	,"同时装有点燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），2500cc＜排量≤3000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034059	,"同时装有点燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，2500cc＜排量≤3000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034061	,"同时装有点燃式活塞内燃发动机及驱动电动机的小轿车，3000cc＜排量≤4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034062	,"同时装有点燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），3000cc＜排量≤4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034063	,"同时装有点燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），3000cc＜排量≤4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034069	,"同时装有点燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，3000cc＜排量≤4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034071	,"同时装有点燃式活塞内燃发动机及驱动电动机的小轿车，排量＞4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034072	,"同时装有点燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），排量＞4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034073	,"同时装有点燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），排量＞4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87034079	,"同时装有点燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，排量＞4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035011	,"同时装有压燃式活塞内燃发动机及驱动电动机的小轿车，排量≤1000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035019	,"同时装有压燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，排量≤1000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035021	,"同时装有压燃式活塞内燃发动机及驱动电动机的小轿车，1000cc＜排量≤1500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035022	,"同时装有压燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），1000cc＜排量≤1500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035023	,"同时装有压燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），1000cc＜排量≤1500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035029	,"同时装有压燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，1000cc＜排量≤1500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035031	,"同时装有压燃式活塞内燃发动机及驱动电动机的小轿车，1500cc＜排量≤2000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035032	,"同时装有压燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），1500cc＜排量≤2000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035033	,"同时装有压燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），1500cc＜排量≤2000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035039	,"同时装有压燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，1500cc＜排量≤2000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035041	,"同时装有压燃式活塞内燃发动机及驱动电动机的小轿车，2000cc＜排量≤2500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035042	,"同时装有压燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），2000cc＜排量≤2500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035043	,"同时装有压燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），2000cc＜排量≤2500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035049	,"同时装有压燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，2000cc＜排量≤2500cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035051	,"同时装有压燃式活塞内燃发动机及驱动电动机的小轿车，2500cc＜排量≤3000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035052	,"同时装有压燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），2500cc＜排量≤3000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035053	,"同时装有压燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），2500cc＜排量≤3000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035059	,"同时装有压燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，2500cc＜排量≤3000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035061	,"同时装有压燃式活塞内燃发动机及驱动电动机的小轿车，3000cc＜排量≤4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035062	,"同时装有压燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），3000cc＜排量≤4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035063	,"同时装有压燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），3000cc＜排量≤4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035069	,"同时装有压燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，3000cc＜排量≤4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035071	,"同时装有压燃式活塞内燃发动机及驱动电动机的小轿车，排量＞4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035072	,"同时装有压燃式活塞内燃发动机及驱动电动机的越野车（4轮驱动），排量＞4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035073	,"同时装有压燃式活塞内燃发动机及驱动电动机的小客车（9座及以下），排量＞4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87035079	,"同时装有压燃式活塞内燃发动机及驱动电动机的其他主要用于载人的机动车，排量＞4000cc，不可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036011	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的小轿车，排量≤1000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036012	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的越野车（4轮驱动），排量≤1000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036013	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的9座及以下的小客车，排量≤1000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036019	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的机动车，排量≤1000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036021	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的小轿车，1000cc＜排量≤1500cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036022	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的越野车（4轮驱动），1000cc＜排量≤1500cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036023	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的9座及以下的小客车，1000cc＜排量≤1500cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036029	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的机动车，1000cc＜排量≤1500cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036031	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的小轿车，1500cc＜排量≤2000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036032	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的越野车（4轮驱动），1500cc＜排量≤2000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036033	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的9座及以下的小客车，1500cc＜排量≤2000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036039	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的其他机动车，气缸容量（排气量）超过1500毫升，但不超过2000毫升，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036041	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的小轿车，2000cc＜排量≤2500cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036042	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的越野车（4轮驱动），2000cc＜排量≤2500cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036043	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的9座及以下的小客车，2000cc＜排量≤2500cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036049	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的机动车，2000cc＜排量≤2500cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036051	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的小轿车，2500cc＜排量≤3000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036052	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的越野车（4轮驱动），2500cc＜排量≤3000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036053	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的9座及以下的小客车，2500cc＜排量≤3000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036059	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的机动车，2500cc＜排量≤3000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036061	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的小轿车，3000cc＜排量≤4000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036062	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的越野车（4轮驱动），3000cc＜排量≤4000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036063	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的9座及以下的小客车，3000cc＜排量≤4000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036069	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的机动车，3000cc＜排量≤4000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036071	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的小轿车，排量＞4000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036072	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的越野车（4轮驱动），排量＞4000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036073	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的9座及以下的小客车，排量＞4000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87036079	,"同时装有点燃式活塞内燃发动机及驱动电动机的主要用于载人的其他机动车，气缸容量（排气量）超过4000毫升，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87037011	,"同时装有压燃式活塞内燃发动机（柴油或半柴油发动机)及驱动电动机的主要用于载人的小轿车，排量≤1000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
87037012	,"同时装有压燃式活塞内燃发动机（柴油或半柴油发动机)及驱动电动机的主要用于载人的越野车（4轮驱动），排量≤1000cc，可接插外部电源充电"	,2022	,01	,"辆"	,09	,"千克"	,
